Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C,AccX_g,AccY_g,AccZ_g,GyrX_dps,GyrY_dps,GyrZ_dps,Id_A
7.9271353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.1,-0.5,0,0
7.9371353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.1,-0.5,0,0
7.9471353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.1,-0.5,0,0
7.9571353,0,0,18.9,0,0,0.03,-0.015,-1.002,0.1,-0.5,0,0
7.9671353,0,0,18.8,0,0,0.03,-0.012,-1.003,0.1,-0.6,0,0
7.9771353,0,0,18.8,0,0,0.03,-0.012,-1.003,0.1,-0.6,0,0
7.9871353,0,0,18.8,0,0,0.03,-0.012,-1.003,0.1,-0.6,0,0
7.9971353,0,0,18.8,0,0,0.03,-0.012,-1.003,0.1,-0.6,0,0
8.0071353,0,0,18.8,0,0,0.03,-0.012,-1.003,0.1,-0.6,0,0
8.0171353,0,0,18.9,0,0,0.029,-0.015,-1.001,0.1,-0.6,0,0
8.0271353,0,0,18.9,0,0,0.029,-0.015,-1.001,0.1,-0.6,0,0
8.0371353,0,0,18.9,0,0,0.029,-0.015,-1.001,0.1,-0.6,0,0
8.0471353,0,0,18.9,0,0,0.029,-0.015,-1.001,0.1,-0.6,0,0
8.0571353,0,0,18.9,0,0,0.029,-0.015,-1.001,0.1,-0.6,0,0
8.0671353,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.0771353,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.0871353,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.0971353,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.1071353,0,0,18.9,0,0,0.029,-0.014,-1.001,0.2,-0.6,0,0
8.1171353,0,0,18.9,0,0,0.031,-0.014,-1.001,0.1,-0.6,0,0
8.1271353,0,0,18.9,0,0,0.031,-0.014,-1.001,0.1,-0.6,0,0
8.1371353,0,0,18.9,0,0,0.031,-0.014,-1.001,0.1,-0.6,0,0
8.1471353,0,0,18.9,0,0,0.031,-0.014,-1.001,0.1,-0.6,0,0
8.15713529999999,0,0,18.9,0,0,0.031,-0.014,-1.001,0.1,-0.6,0,0
8.16713529999999,0,0,18.8,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.17713529999999,0,0,18.8,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.18713529999999,0,0,18.8,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.19713529999999,0,0,18.8,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.20713529999999,0,0,18.8,0,0,0.029,-0.014,-1.001,0.1,-0.6,0,0
8.21713529999999,0,0,18.9,0,0,0.031,-0.014,-1.003,0.2,-0.5,0,0
8.22713529999999,0,0,18.9,0,0,0.031,-0.014,-1.003,0.2,-0.5,0,0
8.23713529999999,0,0,18.9,0,0,0.031,-0.014,-1.003,0.2,-0.5,0,0
8.24713529999999,0,0,18.9,0,0,0.031,-0.014,-1.003,0.2,-0.5,0,0
8.25713529999999,0,0,18.9,0,0,0.031,-0.014,-1.003,0.2,-0.5,0,0
8.26713529999999,0,0,18.9,0,0,0.029,-0.014,-1.002,0.1,-0.6,0,0
8.27713529999999,0,0,18.9,0,0,0.029,-0.014,-1.002,0.1,-0.6,0,0
8.28713529999999,0,0,18.9,0,0,0.029,-0.014,-1.002,0.1,-0.6,0,0
8.29713529999999,0,0,18.9,0,0,0.029,-0.014,-1.002,0.1,-0.6,0,0
8.30713529999999,0,0,18.9,0,0,0.029,-0.014,-1.002,0.1,-0.6,0,0
8.31713529999999,0,0,18.9,0,0,0.03,-0.015,-1,0.2,-0.6,0,0
8.32713529999999,0,0,18.9,0,0,0.03,-0.015,-1,0.2,-0.6,0,0
8.33713529999999,0,0,18.9,0,0,0.03,-0.015,-1,0.2,-0.6,0,0
8.34713529999999,0,0,18.9,0,0,0.03,-0.015,-1,0.2,-0.6,0,0
8.35713529999999,0,0,18.9,0,0,0.03,-0.015,-1,0.2,-0.6,0,0
8.36713529999999,0,0,18.9,0,0,0.026,-0.011,-1.002,0.2,-0.6,0,0
8.37713529999999,0,0,18.9,0,0,0.026,-0.011,-1.002,0.2,-0.6,0,0
