Time_s,RPM,Iq_A,Vbat_V,Tinv_C,Treg_C
44.8847855,147,0.014,19,25,25
44.8947855,163,0.014,19,25,25
44.8918122,152,0.016,19,25,25
44.9018122,132,0.016,19,25,25
44.9118122,161,0.016,19,25,25
44.9218122,151,0.016,19,25,25
44.9318122,154,0.016,19,25,25
44.9418122,155,0.016,19,25,25
44.9518122,141,0.016,19,25,25
44.9618122,158,0.016,19,25,25
44.9718122,150,0.016,19,25,25
44.9818122,154,0.016,19,25,25
44.9754478,159,0.013,19,25,25
44.9854478,137,0.013,19,25,25
44.9954478,153,0.013,19,25,25
45.0054478,159,0.013,19,25,25
45.0154478,148,0.013,19,25,25
45.0254478,158,0.013,19,25,25
45.0354478,144,0.013,19,25,25
45.0454478,149,0.013,19,25,25
45.0554478,159,0.013,19,25,25
45.0654478,150,0.013,19,25,25
45.2068437,154,0.009,19,25,25
45.2168437,141,0.009,19,25,25
45.2268437,153,0.009,19,25,25
45.2368437,157,0.009,19,25,25
45.2468437,150,0.009,19,25,25
45.2568437,153,0.009,19,25,25
45.2668437,152,0.009,19,25,25
45.2768437,141,0.009,19,25,25
45.2868437,157,0.009,19,25,25
45.2968437,163,0.009,19,25,25
45.2761219,152,0.007,19,25,25
45.2861219,143,0.007,19,25,25
45.2961219,149,0.007,19,25,25
45.3061219,154,0.007,19,25,25
45.3161219,155,0.007,19,25,25
45.3261219,153,0.007,19,25,25
45.3361219,149,0.007,19,25,25
45.3461219,145,0.007,19,25,25
45.3561219,156,0.007,19,25,25
45.3661219,156,0.007,19,25,25
45.4795395,157,-0.014,19,25,25
45.4895395,149,-0.014,19,25,25
45.4995395,157,-0.014,19,25,25
45.5095395,143,-0.014,19,25,25
45.5195395,149,-0.014,19,25,25
45.5295395,160,-0.014,19,25,25
45.5395395,146,-0.014,19,25,25
45.5495395,157,-0.014,19,25,25
45.5595395,145,-0.014,19,25,25
45.5695395,151,-0.014,19,25,25
45.5748645,157,-0.014,19,25,25
45.5848645,151,-0.014,19,25,25
45.5948645,154,-0.014,19,25,25
45.6048645,142,-0.014,19,25,25
45.6148645,152,-0.014,19,25,25
45.6248645,159,-0.014,19,25,25
45.6348645,150,-0.014,19,25,25
45.6448645,153,-0.014,19,25,25
45.6548645,144,-0.014,19,25,25
45.6648645,159,-0.014,19,25,25
45.6730789,147,-0.015,19,25,25
45.6830789,162,-0.015,19,25,25
45.6930789,152,-0.015,19,25,25
45.7030789,132,-0.015,19,25,25
45.7130789,161,-0.015,19,25,25
45.7230789,152,-0.015,19,25,25
45.7330789,154,-0.015,19,25,25
45.7430789,155,-0.015,19,25,25
45.7530789,143,-0.015,19,25,25
45.7630789,151,-0.015,19,25,25
45.7721916,156,-0.016,19,25,25
45.7821916,154,-0.016,19,25,25
45.7921916,160,-0.016,19,25,25
45.8021916,135,-0.016,19,25,25
45.8121916,153,-0.016,19,25,25
45.8221916,160,-0.016,19,25,25
45.8321916,147,-0.016,19,25,25
45.8421916,156,-0.016,19,25,25
45.8521916,146,-0.016,19,25,25
45.8621916,148,-0.016,19,25,25
45.8891574,160,-0.018,19,25,25
45.8991574,149,-0.018,19,25,25
45.9091574,158,-0.018,19,25,25
45.9191574,141,-0.018,19,25,25
45.9291574,149,-0.018,19,25,25
45.9391574,160,-0.018,19,25,25
45.9491574,148,-0.018,19,25,25
45.9591574,157,-0.018,19,25,25
45.9691574,143,-0.018,19,25,25
45.9791574,148,-0.018,19,25,25
45.9536666,160,-0.02,19,25,25
45.9636666,151,-0.02,19,25,25
45.9736666,155,-0.02,19,25,25
45.9836666,142,-0.02,19,25,25
45.9936666,150,-0.02,19,25,25
46.0036666,159,-0.02,19,25,25
46.0136666,150,-0.02,19,25,25
46.0236666,155,-0.02,19,25,25
46.0336666,151,-0.02,19,25,25
46.0436666,141,-0.02,19,25,25
46.0810256,156,-0.02,19,25,25
46.0910256,162,-0.02,19,25,25
46.1010256,146,-0.02,19,25,25
46.1110256,150,-0.02,19,25,25
46.1210256,148,-0.02,19,25,25
46.1310256,153,-0.02,19,25,25
46.1410256,154,-0.02,19,25,25
46.1510256,147,-0.02,19,25,25
46.1610256,155,-0.02,19,25,25
46.1710256,146,-0.02,19,25,25
46.1657709,156,-0.014,19,25,25
46.1757709,156,-0.014,19,25,25
46.1857709,142,-0.014,19,25,25
46.1957709,154,-0.014,19,25,25
46.2057709,152,-0.014,19,25,25
46.2157709,158,-0.014,19,25,25
46.2257709,147,-0.014,19,25,25
46.2357709,150,-0.014,19,25,25
46.2457709,152,-0.014,19,25,25
46.2557709,149,-0.014,19,25,25
46.2415804,159,-0.02,19,25,25
46.2515804,156,-0.02,19,25,25
46.2615804,141,-0.02,19,25,25
46.2715804,149,-0.02,19,25,25
46.2815804,150,-0.02,19,25,25
46.2915804,162,-0.02,19,25,25
46.3015804,153,-0.02,19,25,25
46.3115804,144,-0.02,19,25,25
46.3215804,153,-0.02,19,25,25
46.3315804,148,-0.02,19,25,25
46.3716575,160,-0.019,19,25,25
46.3816575,153,-0.019,19,25,25
46.3916575,142,-0.019,19,25,25
46.4016575,153,-0.019,19,25,25
46.4116575,151,-0.019,19,25,25
46.4216575,157,-0.019,19,25,25
46.4316575,153,-0.019,19,25,25
46.4416575,144,-0.019,19,25,25
46.4516575,159,-0.019,19,25,25
46.4616575,141,-0.019,19,25,25
46.4589064,169,-0.008,19,25,25
46.4689064,151,-0.008,19,25,25
46.4789064,133,-0.008,19,25,25
46.4889064,162,-0.008,19,25,25
46.4989064,149,-0.008,19,25,25
46.5089064,155,-0.008,19,25,25
46.5189064,155,-0.008,19,25,25
46.5289064,141,-0.008,19,25,25
46.5389064,158,-0.008,19,25,25
46.5489064,146,-0.008,19,25,25
46.5482042,160,-0.004,19,25,25
46.5582042,158,-0.004,19,25,25
46.5682042,136,-0.004,19,25,25
46.5782042,152,-0.004,19,25,25
46.5882042,152,-0.004,19,25,25
46.5982042,155,-0.004,19,25,25
46.6082042,157,-0.004,19,25,25
46.6182042,144,-0.004,19,25,25
46.6282042,154,-0.004,19,25,25
46.6382042,154,-0.004,19,25,25
46.6708757,149,-0.005,19,25,25
46.6808757,151,-0.005,19,25,25
46.6908757,160,-0.005,19,25,25
46.7008757,148,-0.005,19,25,25
46.7108757,149,-0.005,19,25,25
46.7208757,153,-0.005,19,25,25
46.7308757,148,-0.005,19,25,25
46.7408757,160,-0.005,19,25,25
46.7508757,151,-0.005,19,25,25
46.7608757,144,-0.005,19,25,25
46.8662835,162,0.008,19,25,25
46.8762835,152,0.008,19,25,25
46.8862835,132,0.008,19,25,25
46.8962835,161,0.008,19,25,25
46.9062835,153,0.008,19,25,25
46.9162835,155,0.008,19,25,25
46.9262835,153,0.008,19,25,25
46.9362835,142,0.008,19,25,25
46.9462835,152,0.008,19,25,25
46.9562835,156,0.008,19,25,25
47.0663013,153,0.008,19,25,25
47.0763013,147,0.008,19,25,25
47.0863013,157,0.008,19,25,25
47.0963013,158,0.008,19,25,25
47.1063013,143,0.008,19,25,25
47.1163013,149,0.008,19,25,25
47.1263013,151,0.008,19,25,25
47.1363013,157,0.008,19,25,25
47.1463013,157,0.008,19,25,25
47.1563013,145,0.008,19,25,25
47.1237772,151,0,19,25,25
47.1337772,157,0,19,25,25
47.1437772,151,0,19,25,25
47.1537772,155,0,19,25,25
47.1637772,141,0,19,25,25
47.1737772,153,0,19,25,25
47.1837772,156,0,19,25,25
47.1937772,151,0,19,25,25
47.2037772,154,0,19,25,25
47.2137772,144,0,19,25,25
47.262576,163,0.021,19,25,25
47.272576,132,0.021,19,25,25
47.282576,164,0.021,19,25,25
47.292576,149,0.021,19,25,25
47.302576,151,0.021,19,25,25
47.312576,158,0.021,19,25,25
47.322576,142,0.021,19,25,25
47.332576,157,0.021,19,25,25
47.342576,146,0.021,19,25,25
47.352576,156,0.021,19,25,25
47.4590444,156,0.02,19,25,25
47.4690444,141,0.02,19,25,25
47.4790444,151,0.02,19,25,25
47.4890444,151,0.02,19,25,25
47.4990444,157,0.02,19,25,25
47.5090444,157,0.02,19,25,25
47.5190444,143,0.02,19,25,25
47.5290444,152,0.02,19,25,25
47.5390444,147,0.02,19,25,25
47.5490444,161,0.02,19,25,25
47.6948068,153,0.014,19,25,25
47.7048068,131,0.014,19,25,25
47.7148068,162,0.014,19,25,25
47.7248068,151,0.014,19,25,25
47.7348068,155,0.014,19,25,25
47.7448068,154,0.014,19,25,25
47.7548068,142,0.014,19,25,25
47.7648068,155,0.014,19,25,25
47.7748068,152,0.014,19,25,25
47.7848068,157,0.014,19,25,25
47.870832,158,0.005,19,25,25
47.880832,139,0.005,19,25,25
47.890832,151,0.005,19,25,25
47.900832,159,0.005,19,25,25
47.910832,147,0.005,19,25,25
47.920832,158,0.005,19,25,25
47.930832,144,0.005,19,25,25
47.940832,147,0.005,19,25,25
47.950832,160,0.005,19,25,25
47.960832,151,0.005,19,25,25
48.0585439,146,-0.015,19,25,25
48.0685439,163,-0.015,19,25,25
48.0785439,151,-0.015,19,25,25
48.0885439,133,-0.015,19,25,25
48.0985439,159,-0.015,19,25,25
48.1085439,154,-0.015,19,25,25
48.1185439,153,-0.015,19,25,25
48.1285439,154,-0.015,19,25,25
48.1385439,143,-0.015,19,25,25
48.1485439,151,-0.015,19,25,25
48.1397875,155,-0.017,19,25,25
48.1497875,157,-0.017,19,25,25
48.1597875,158,-0.017,19,25,25
48.1697875,136,-0.017,19,25,25
48.1797875,153,-0.017,19,25,25
48.1897875,159,-0.017,19,25,25
48.1997875,147,-0.017,19,25,25
48.2097875,157,-0.017,19,25,25
48.2197875,145,-0.017,19,25,25
48.2297875,149,-0.017,19,25,25
48.2652537,158,-0.018,19,25,25
48.2752537,151,-0.018,19,25,25
48.2852537,156,-0.018,19,25,25
48.2952537,140,-0.018,19,25,25
48.3052537,151,-0.018,19,25,25
48.3152537,160,-0.018,19,25,25
48.3252537,148,-0.018,19,25,25
48.3352537,152,-0.018,19,25,25
48.3452537,149,-0.018,19,25,25
48.3552537,148,-0.018,19,25,25
48.3209171,160,-0.02,19,25,25
48.3309171,151,-0.02,19,25,25
48.3409171,144,-0.02,19,25,25
48.3509171,153,-0.02,19,25,25
48.3609171,151,-0.02,19,25,25
48.3709171,158,-0.02,19,25,25
48.3809171,149,-0.02,19,25,25
48.3909171,146,-0.02,19,25,25
48.4009171,159,-0.02,19,25,25
48.4109171,142,-0.02,19,25,25
48.4757978,131,0.008,19,25,25
48.4857978,162,0.008,19,25,25
48.4957978,152,0.008,19,25,25
48.5057978,153,0.008,19,25,25
48.5157978,154,0.008,19,25,25
48.5257978,142,0.008,19,25,25
48.5357978,153,0.008,19,25,25
48.5457978,155,0.008,19,25,25
48.5557978,157,0.008,19,25,25
48.5657978,158,0.008,19,25,25
48.5712041,136,-0.006,19,25,25
48.5812041,153,-0.006,19,25,25
48.5912041,161,-0.006,19,25,25
48.6012041,146,-0.006,19,25,25
48.6112041,157,-0.006,19,25,25
48.6212041,146,-0.006,19,25,25
48.6312041,148,-0.006,19,25,25
48.6412041,159,-0.006,19,25,25
48.6512041,149,-0.006,19,25,25
48.6612041,158,-0.006,19,25,25
48.671134,141,-0.007,19,25,25
48.681134,151,-0.007,19,25,25
48.691134,161,-0.007,19,25,25
48.701134,147,-0.007,19,25,25
48.711134,151,-0.007,19,25,25
48.721134,150,-0.007,19,25,25
48.731134,149,-0.007,19,25,25
48.741134,159,-0.007,19,25,25
48.751134,151,-0.007,19,25,25
48.761134,144,-0.007,19,25,25
48.768928,154,0.008,19,25,25
48.778928,151,0.008,19,25,25
48.788928,158,0.008,19,25,25
48.798928,149,0.008,19,25,25
48.808928,148,0.008,19,25,25
48.818928,160,0.008,19,25,25
48.828928,140,0.008,19,25,25
48.838928,157,0.008,19,25,25
48.848928,164,0.008,19,25,25
48.858928,131,0.008,19,25,25
48.8724233,162,0.001,19,25,25
48.8824233,151,0.001,19,25,25
48.8924233,152,0.001,19,25,25
48.9024233,157,0.001,19,25,25
48.9124233,142,0.001,19,25,25
48.9224233,159,0.001,19,25,25
48.9324233,145,0.001,19,25,25
48.9424233,158,0.001,19,25,25
48.9524233,159,0.001,19,25,25
48.9624233,137,0.001,19,25,25
48.974561,151,-0,19,25,25
48.984561,151,-0,19,25,25
48.994561,157,-0,19,25,25
49.004561,156,-0,19,25,25
49.014561,145,-0,19,25,25
49.024561,153,-0,19,25,25
49.034561,155,-0,19,25,25
49.044561,149,-0,19,25,25
49.054561,158,-0,19,25,25
49.064561,142,-0,19,25,25
49.1061142,147,0.017,19,25,25
49.1161142,151,0.017,19,25,25
49.1261142,152,0.017,19,25,25
49.1361142,147,0.017,19,25,25
49.1461142,160,0.017,19,25,25
49.1561142,155,0.017,19,25,25
49.1661142,141,0.017,19,25,25
49.1761142,152,0.017,19,25,25
49.1861142,151,0.017,19,25,25
49.1961142,158,0.017,19,25,25
49.2314738,152,0.007,19,25,25
49.2414738,133,0.007,19,25,25
49.2514738,161,0.007,19,25,25
49.2614738,149,0.007,19,25,25
49.2714738,157,0.007,19,25,25
49.2814738,155,0.007,19,25,25
49.2914738,140,0.007,19,25,25
49.3014738,159,0.007,19,25,25
49.3114738,150,0.007,19,25,25
49.3214738,155,0.007,19,25,25
49.4341941,148,-0.008,19,25,25
49.4441941,159,-0.008,19,25,25
49.4541941,150,-0.008,19,25,25
49.4641941,148,-0.008,19,25,25
49.4741941,150,-0.008,19,25,25
49.4841941,150,-0.008,19,25,25
49.4941941,161,-0.008,19,25,25
49.5041941,153,-0.008,19,25,25
49.5141941,144,-0.008,19,25,25
49.5241941,152,-0.008,19,25,25
49.5338166,147,-0.012,19,25,25
49.5438166,161,-0.012,19,25,25
49.5538166,154,-0.012,19,25,25
49.5638166,141,-0.012,19,25,25
49.5738166,154,-0.012,19,25,25
49.5838166,150,-0.012,19,25,25
49.5938166,156,-0.012,19,25,25
49.6038166,154,-0.012,19,25,25
49.6138166,145,-0.012,19,25,25
49.6238166,159,-0.012,19,25,25
49.6577905,152,0.002,19,25,25
49.6677905,144,0.002,19,25,25
49.6777905,149,0.002,19,25,25
49.6877905,152,0.002,19,25,25
49.6977905,154,0.002,19,25,25
49.7077905,148,0.002,19,25,25
49.7177905,155,0.002,19,25,25
49.7277905,145,0.002,19,25,25
49.7377905,155,0.002,19,25,25
49.7477905,156,0.002,19,25,25
49.8531267,142,-0.006,19,25,25
49.8631267,150,-0.006,19,25,25
49.8731267,152,-0.006,19,25,25
49.8831267,156,-0.006,19,25,25
49.8931267,156,-0.006,19,25,25
49.9031267,144,-0.006,19,25,25
49.9131267,152,-0.006,19,25,25
49.9231267,148,-0.006,19,25,25
49.9331267,159,-0.006,19,25,25
49.9431267,154,-0.006,19,25,25
50.0370506,134,-0.004,19,25,25
50.0470506,161,-0.004,19,25,25
50.0570506,151,-0.004,19,25,25
50.0670506,156,-0.004,19,25,25
50.0770506,154,-0.004,19,25,25
50.0870506,141,-0.004,19,25,25
50.0970506,152,-0.004,19,25,25
50.1070506,156,-0.004,19,25,25
50.1170506,156,-0.004,19,25,25
50.1270506,159,-0.004,19,25,25
50.2277128,142,-0,19,25,25
50.2377128,150,-0,19,25,25
50.2477128,161,-0,19,25,25
50.2577128,148,-0,19,25,25
50.2677128,150,-0,19,25,25
50.2777128,150,-0,19,25,25
50.2877128,150,-0,19,25,25
50.2977128,159,-0,19,25,25
50.3077128,150,-0,19,25,25
50.3177128,147,-0,19,25,25
50.4122097,161,0.014,19,25,25
50.4222097,152,0.014,19,25,25
50.4322097,134,0.014,19,25,25
50.4422097,159,0.014,19,25,25
50.4522097,152,0.014,19,25,25
50.4622097,156,0.014,19,25,25
50.4722097,153,0.014,19,25,25
50.4822097,148,0.014,19,25,25
50.4922097,147,0.014,19,25,25
50.5022097,156,0.014,19,25,25
50.5098466,154,0.018,19,25,25
50.5198466,149,0.018,19,25,25
50.5298466,148,0.018,19,25,25
50.5398466,152,0.018,19,25,25
50.5498466,159,0.018,19,25,25
50.5598466,148,0.018,19,25,25
50.5698466,150,0.018,19,25,25
50.5798466,152,0.018,19,25,25
50.5898466,148,0.018,19,25,25
50.5998466,159,0.018,19,25,25
50.6433717,157,0.022,19,25,25
50.6533717,142,0.022,19,25,25
50.6633717,150,0.022,19,25,25
50.6733717,152,0.022,19,25,25
50.6833717,159,0.022,19,25,25
50.6933717,154,0.022,19,25,25
50.7033717,144,0.022,19,25,25
50.7133717,151,0.022,19,25,25
50.7233717,148,0.022,19,25,25
50.7333717,159,0.022,19,25,25
50.7059205,156,0.009,19,25,25
50.7159205,141,0.009,19,25,25
50.7259205,153,0.009,19,25,25
50.7359205,150,0.009,19,25,25
50.7459205,157,0.009,19,25,25
50.7559205,153,0.009,19,25,25
50.7659205,144,0.009,19,25,25
50.7759205,159,0.009,19,25,25
50.7859205,141,0.009,19,25,25
50.7959205,168,0.009,19,25,25
50.865778,150,-0.003,19,25,25
50.875778,153,-0.003,19,25,25
50.885778,157,-0.003,19,25,25
50.895778,141,-0.003,19,25,25
50.905778,158,-0.003,19,25,25
50.915778,145,-0.003,19,25,25
50.925778,156,-0.003,19,25,25
50.935778,163,-0.003,19,25,25
50.945778,137,-0.003,19,25,25
50.955778,152,-0.003,19,25,25
51.0498994,144,-0.007,19,25,25
51.0598994,151,-0.007,19,25,25
51.0698994,148,-0.007,19,25,25
51.0798994,160,-0.007,19,25,25
51.0898994,155,-0.007,19,25,25
51.0998994,140,-0.007,19,25,25
51.1098994,153,-0.007,19,25,25
51.1198994,150,-0.007,19,25,25
51.1298994,157,-0.007,19,25,25
51.1398994,153,-0.007,19,25,25
51.2651232,153,-0.014,19,25,25
51.2751232,154,-0.014,19,25,25
51.2851232,146,-0.014,19,25,25
51.2951232,158,-0.014,19,25,25
51.3051232,144,-0.014,19,25,25
51.3151232,156,-0.014,19,25,25
51.3251232,163,-0.014,19,25,25
51.3351232,136,-0.014,19,25,25
51.3451232,154,-0.014,19,25,25
51.3551232,150,-0.014,19,25,25
51.4756445,143,-0.008,19,25,25
51.4856445,148,-0.008,19,25,25
51.4956445,160,-0.008,19,25,25
51.5056445,151,-0.008,19,25,25
51.5156445,155,-0.008,19,25,25
51.5256445,141,-0.008,19,25,25
51.5356445,152,-0.008,19,25,25
51.5456445,159,-0.008,19,25,25
51.5556445,150,-0.008,19,25,25
51.5656445,148,-0.008,19,25,25
51.6758435,157,0,19,25,25
51.6858435,145,0,19,25,25
51.6958435,160,0,19,25,25
51.7058435,160,0,19,25,25
51.7158435,136,0,19,25,25
51.7258435,152,0,19,25,25
51.7358435,158,0,19,25,25
51.7458435,149,0,19,25,25
51.7558435,157,0,19,25,25
51.7658435,144,0,19,25,25
51.7684141,152,-0.003,19,25,25
51.7784141,156,-0.003,19,25,25
51.7884141,149,-0.003,19,25,25
51.7984141,158,-0.003,19,25,25
51.8084141,141,-0.003,19,25,25
51.8184141,151,-0.003,19,25,25
51.8284141,160,-0.003,19,25,25
51.8384141,146,-0.003,19,25,25
51.8484141,159,-0.003,19,25,25
51.8584141,143,-0.003,19,25,25
51.8578422,147,-0.004,19,25,25
51.8678422,160,-0.004,19,25,25
51.8778422,151,-0.004,19,25,25
51.8878422,155,-0.004,19,25,25
51.8978422,142,-0.004,19,25,25
51.9078422,151,-0.004,19,25,25
51.9178422,158,-0.004,19,25,25
51.9278422,150,-0.004,19,25,25
51.9378422,154,-0.004,19,25,25
51.9478422,151,-0.004,19,25,25
52.060635,155,0.01,19,25,25
52.070635,141,0.01,19,25,25
52.080635,154,0.01,19,25,25
52.090635,153,0.01,19,25,25
52.100635,156,0.01,19,25,25
52.110635,159,0.01,19,25,25
52.120635,137,0.01,19,25,25
52.130635,154,0.01,19,25,25
52.140635,158,0.01,19,25,25
52.150635,147,0.01,19,25,25
52.1547002,149,-0.015,19,25,25
52.1647002,157,-0.015,19,25,25
52.1747002,158,-0.015,19,25,25
52.1847002,141,-0.015,19,25,25
52.1947002,151,-0.015,19,25,25
52.2047002,150,-0.015,19,25,25
52.2147002,156,-0.015,19,25,25
52.2247002,159,-0.015,19,25,25
52.2347002,143,-0.015,19,25,25
52.2447002,151,-0.015,19,25,25
52.2553964,156,-0.02,19,25,25
52.2653964,151,-0.02,19,25,25
52.2753964,155,-0.02,19,25,25
52.2853964,142,-0.02,19,25,25
52.2953964,151,-0.02,19,25,25
52.3053964,158,-0.02,19,25,25
52.3153964,151,-0.02,19,25,25
52.3253964,153,-0.02,19,25,25
52.3353964,145,-0.02,19,25,25
52.3453964,148,-0.02,19,25,25
52.4547941,142,-0.006,19,25,25
52.4647941,158,-0.006,19,25,25
52.4747941,150,-0.006,19,25,25
52.4847941,155,-0.006,19,25,25
52.4947941,158,-0.006,19,25,25
52.5047941,138,-0.006,19,25,25
52.5147941,152,-0.006,19,25,25
52.5247941,160,-0.006,19,25,25
52.5347941,147,-0.006,19,25,25
52.5447941,157,-0.006,19,25,25
52.5564704,145,-0.007,19,25,25
52.5664704,149,-0.007,19,25,25
52.5764704,158,-0.007,19,25,25
52.5864704,151,-0.007,19,25,25
52.5964704,158,-0.007,19,25,25
52.6064704,140,-0.007,19,25,25
52.6164704,151,-0.007,19,25,25
52.6264704,160,-0.007,19,25,25
52.6364704,146,-0.007,19,25,25
52.6464704,157,-0.007,19,25,25
52.6565603,146,-0.005,19,25,25
52.6665603,147,-0.005,19,25,25
52.6765603,160,-0.005,19,25,25
52.6865603,151,-0.005,19,25,25
52.6965603,145,-0.005,19,25,25
52.7065603,151,-0.005,19,25,25
52.7165603,151,-0.005,19,25,25
52.7265603,158,-0.005,19,25,25
52.7365603,152,-0.005,19,25,25
52.7465603,145,-0.005,19,25,25
52.7524338,159,-0.001,19,25,25
52.7624338,141,-0.001,19,25,25
52.7724338,157,-0.001,19,25,25
52.7824338,163,-0.001,19,25,25
52.7924338,133,-0.001,19,25,25
52.8024338,161,-0.001,19,25,25
52.8124338,151,-0.001,19,25,25
52.8224338,154,-0.001,19,25,25
52.8324338,155,-0.001,19,25,25
52.8424338,142,-0.001,19,25,25
52.8285576,159,-0.004,19,25,25
52.8385576,144,-0.004,19,25,25
52.8485576,159,-0.004,19,25,25
52.8585576,160,-0.004,19,25,25
52.8685576,137,-0.004,19,25,25
52.8785576,152,-0.004,19,25,25
52.8885576,159,-0.004,19,25,25
52.8985576,148,-0.004,19,25,25
52.9085576,157,-0.004,19,25,25
52.9185576,145,-0.004,19,25,25
53.0505967,157,0.017,19,25,25
53.0605967,145,0.017,19,25,25
53.0705967,152,0.017,19,25,25
53.0805967,156,0.017,19,25,25
53.0905967,151,0.017,19,25,25
53.1005967,155,0.017,19,25,25
53.1105967,141,0.017,19,25,25
53.1205967,153,0.017,19,25,25
53.1305967,158,0.017,19,25,25
53.1405967,149,0.017,19,25,25
53.0981165,154,0.003,19,25,25
53.1081165,144,0.003,19,25,25
53.1181165,154,0.003,19,25,25
53.1281165,153,0.003,19,25,25
53.1381165,162,0.003,19,25,25
53.1481165,151,0.003,19,25,25
53.1581165,135,0.003,19,25,25
53.1681165,160,0.003,19,25,25
53.1781165,153,0.003,19,25,25
53.1881165,153,0.003,19,25,25
53.2507149,146,-0.016,19,25,25
53.2607149,159,-0.016,19,25,25
53.2707149,158,-0.016,19,25,25
53.2807149,138,-0.016,19,25,25
53.2907149,152,-0.016,19,25,25
53.3007149,161,-0.016,19,25,25
53.3107149,147,-0.016,19,25,25
53.3207149,157,-0.016,19,25,25
53.3307149,145,-0.016,19,25,25
53.3407149,150,-0.016,19,25,25
53.4131868,162,-0.024,19,25,25
53.4231868,150,-0.024,19,25,25
53.4331868,146,-0.024,19,25,25
53.4431868,152,-0.024,19,25,25
53.4531868,150,-0.024,19,25,25
53.4631868,156,-0.024,19,25,25
53.4731868,151,-0.024,19,25,25
53.4831868,147,-0.024,19,25,25
53.4931868,158,-0.024,19,25,25
53.5031868,141,-0.024,19,25,25
53.6287793,148,-0.007,19,25,25
53.6387793,146,-0.007,19,25,25
53.6487793,156,-0.007,19,25,25
53.6587793,157,-0.007,19,25,25
53.6687793,145,-0.007,19,25,25
53.6787793,150,-0.007,19,25,25
53.6887793,151,-0.007,19,25,25
53.6987793,159,-0.007,19,25,25
53.7087793,155,-0.007,19,25,25
53.7187793,143,-0.007,19,25,25
53.7060333,152,-0.002,19,25,25
53.7160333,149,-0.002,19,25,25
53.7260333,159,-0.002,19,25,25
53.7360333,155,-0.002,19,25,25
53.7460333,143,-0.002,19,25,25
53.7560333,152,-0.002,19,25,25
53.7660333,149,-0.002,19,25,25
53.7760333,157,-0.002,19,25,25
53.7860333,156,-0.002,19,25,25
53.7960333,144,-0.002,19,25,25
53.8686672,151,0.019,19,25,25
53.8786672,147,0.019,19,25,25
53.8886672,158,0.019,19,25,25
53.8986672,142,0.019,19,25,25
53.9086672,155,0.019,19,25,25
53.9186672,163,0.019,19,25,25
53.9286672,133,0.019,19,25,25
53.9386672,164,0.019,19,25,25
53.9486672,149,0.019,19,25,25
53.9586672,154,0.019,19,25,25
54.0042876,156,0.007,19,25,25
54.0142876,142,0.007,19,25,25
54.0242876,157,0.007,19,25,25
54.0342876,146,0.007,19,25,25
54.0442876,159,0.007,19,25,25
54.0542876,159,0.007,19,25,25
54.0642876,137,0.007,19,25,25
54.0742876,152,0.007,19,25,25
54.0842876,159,0.007,19,25,25
54.0942876,148,0.007,19,25,25
54.0733182,158,0.008,19,25,25
54.0833182,143,0.008,19,25,25
54.0933182,150,0.008,19,25,25
54.1033182,158,0.008,19,25,25
54.1133182,150,0.008,19,25,25
54.1233182,158,0.008,19,25,25
54.1333182,142,0.008,19,25,25
54.1433182,149,0.008,19,25,25
54.1533182,159,0.008,19,25,25
54.1633182,147,0.008,19,25,25
54.1985819,158,-0.002,19,25,25
54.2085819,145,-0.002,19,25,25
54.2185819,147,-0.002,19,25,25
54.2285819,160,-0.002,19,25,25
54.2385819,152,-0.002,19,25,25
54.2485819,144,-0.002,19,25,25
54.2585819,152,-0.002,19,25,25
54.2685819,151,-0.002,19,25,25
54.2785819,158,-0.002,19,25,25
54.2885819,153,-0.002,19,25,25
54.3186774,157,-0.016,19,25,25
54.3286774,162,-0.016,19,25,25
54.3386774,152,-0.016,19,25,25
54.3486774,143,-0.016,19,25,25
54.3586774,149,-0.016,19,25,25
54.3686774,154,-0.016,19,25,25
54.3786774,154,-0.016,19,25,25
54.3886774,154,-0.016,19,25,25
54.3986774,149,-0.016,19,25,25
54.4086774,145,-0.016,19,25,25
54.5110571,158,-0.015,19,25,25
54.5210571,156,-0.015,19,25,25
54.5310571,144,-0.015,19,25,25
54.5410571,150,-0.015,19,25,25
54.5510571,150,-0.015,19,25,25
54.5610571,156,-0.015,19,25,25
54.5710571,158,-0.015,19,25,25
54.5810571,144,-0.015,19,25,25
54.5910571,150,-0.015,19,25,25
54.6010571,158,-0.015,19,25,25
54.7092052,163,0.012,19,25,25
54.7192052,150,0.012,19,25,25
54.7292052,144,0.012,19,25,25
54.7392052,150,0.012,19,25,25
54.7492052,152,0.012,19,25,25
54.7592052,153,0.012,19,25,25
54.7692052,145,0.012,19,25,25
54.7792052,159,0.012,19,25,25
54.7892052,145,0.012,19,25,25
54.7992052,155,0.012,19,25,25
54.8024857,163,0.019,19,25,25
54.8124857,137,0.019,19,25,25
54.8224857,153,0.019,19,25,25
54.8324857,151,0.019,19,25,25
54.8424857,159,0.019,19,25,25
54.8524857,154,0.019,19,25,25
54.8624857,144,0.019,19,25,25
54.8724857,151,0.019,19,25,25
54.8824857,148,0.019,19,25,25
54.8924857,158,0.019,19,25,25
54.9556008,150,-0.009,19,25,25
54.9656008,159,-0.009,19,25,25
54.9756008,148,-0.009,19,25,25
54.9856008,149,-0.009,19,25,25
54.9956008,152,-0.009,19,25,25
55.0056008,149,-0.009,19,25,25
